Retweeter,Retweeted
Jim_Jordan_(American_politician),Lee_Zeldin
Jim_Jordan_(American_politician),Lee_Zeldin
Jim_Jordan_(American_politician),Andy_Biggs
Jim_Jordan_(American_politician),Mark_Meadows_(North_Carolina_politician)
Jim_Jordan_(American_politician),Mark_Meadows_(North_Carolina_politician)
Jim_Jordan_(American_politician),Mark_Meadows_(North_Carolina_politician)
Jim_Jordan_(American_politician),Mark_Meadows_(North_Carolina_politician)
Jim_Jordan_(American_politician),Bob_Goodlatte
Jim_Jordan_(American_politician),Mark_Meadows_(North_Carolina_politician)
Jim_Jordan_(American_politician),Mark_Meadows_(North_Carolina_politician)
Jodey_Arrington,Brian_Higgins
Maxine_Waters,Maxine_Waters
David_Scott_(Georgia_politician),Hank_Johnson
David_Scott_(Georgia_politician),Bobby_Scott_(politician)
David_Scott_(Georgia_politician),Brenda_Lawrence
Trey_Gowdy,Josh_Gottheimer
Thomas_Massie,Justin_Amash
Thomas_Massie,Jim_Jordan_(American_politician)
Thomas_Massie,Jim_Jordan_(American_politician)
Thomas_Massie,Mark_Meadows_(North_Carolina_politician)
Justin_Amash,Thomas_Massie
Justin_Amash,Thomas_Massie
Justin_Amash,Thomas_Massie
Justin_Amash,Thomas_Massie
Justin_Amash,Justin_Amash
Eliot_Engel,John_Lewis_(civil_rights_leader)
Eliot_Engel,Frank_Pallone
Eliot_Engel,Mark_Pocan
Eliot_Engel,Don_Beyer
Eliot_Engel,Barbara_Lee
Eliot_Engel,Ted_Lieu
Eliot_Engel,John_Lewis_(civil_rights_leader)
Eliot_Engel,Raúl_Grijalva
Eliot_Engel,Eliot_Engel
Eliot_Engel,David_Cicilline
Eliot_Engel,Elijah_Cummings
Eliot_Engel,Frank_Pallone
Eliot_Engel,Eliot_Engel
Eliot_Engel,Pramila_Jayapal
Eliot_Engel,Nancy_Pelosi
Eliot_Engel,Adam_Schiff
Eliot_Engel,Nancy_Pelosi
Eliot_Engel,Jerry_Nadler
Jamie_Raskin,Ro_Khanna
Jamie_Raskin,Anthony_G._Brown
Jamie_Raskin,Don_Beyer
Jamie_Raskin,Don_Beyer
Jamie_Raskin,Suzanne_Bonamici
Jamie_Raskin,Lloyd_Doggett
Jamie_Raskin,Gerry_Connolly
Jamie_Raskin,Anthony_G._Brown
Jamie_Raskin,Hank_Johnson
Jamie_Raskin,Judy_Chu
Jamie_Raskin,Grace_Meng
Jamie_Raskin,Val_Demings
Jamie_Raskin,Nancy_Pelosi
Jamie_Raskin,Jim_McGovern_(American_politician)
Jamie_Raskin,Don_Beyer
Jamie_Raskin,Steny_Hoyer
Jamie_Raskin,Nanette_Barragán
Jamie_Raskin,Yvette_Clarke
Jamie_Raskin,Paul_Tonko
Jamie_Raskin,Anthony_G._Brown
Jamie_Raskin,Denny_Heck
Jamie_Raskin,Alma_Adams
Jamie_Raskin,Tim_Ryan_(Ohio_politician)
Jamie_Raskin,Linda_Sánchez
Jamie_Raskin,Bonnie_Watson_Coleman
Jamie_Raskin,Jerry_Nadler
Jamie_Raskin,Pramila_Jayapal
Jamie_Raskin,Anthony_G._Brown
Elise_Stefanik,Paul_Ryan
Elise_Stefanik,Elise_Stefanik
Mike_Quigley_(politician),Mike_Quigley_(politician)
Mike_Quigley_(politician),Mike_Quigley_(politician)
Mike_Quigley_(politician),Tim_Ryan_(Ohio_politician)
Sanford_Bishop,Leonard_Lance
Sanford_Bishop,Jim_Clyburn
Sanford_Bishop,Jim_Clyburn
Doug_Collins_(politician),Paul_Ryan
Doug_Collins_(politician),Judy_Chu
Ron_Estes,Cathy_McMorris_Rodgers
Ron_Estes,Kevin_Brady
Ron_Estes,Paul_Ryan
Randy_Weber,Jeb_Hensarling
Randy_Weber,Steve_Scalise
John_Sarbanes,Nancy_Pelosi
John_Sarbanes,Terri_Sewell
John_Sarbanes,Mark_Pocan
John_Sarbanes,Steny_Hoyer
John_Sarbanes,Steny_Hoyer
John_Sarbanes,Gerry_Connolly
John_Sarbanes,John_Lewis_(civil_rights_leader)
John_Sarbanes,Cheri_Bustos
John_Sarbanes,Adam_Schiff
John_Sarbanes,Jerry_Nadler
John_Sarbanes,Pramila_Jayapal
John_Sarbanes,Nancy_Pelosi
José_E._Serrano,Ileana_Ros-Lehtinen
José_E._Serrano,Elijah_Cummings
Mike_Simpson,Paul_Ryan
Mike_Simpson,Paul_Ryan
Mike_Simpson,Paul_Ryan
Dutch_Ruppersberger,Elijah_Cummings
Dutch_Ruppersberger,Anthony_G._Brown
Dutch_Ruppersberger,Anthony_G._Brown
Dutch_Ruppersberger,Anthony_G._Brown
Dutch_Ruppersberger,Betty_McCollum
Dutch_Ruppersberger,Jamie_Raskin
Dutch_Ruppersberger,Jan_Schakowsky
Dutch_Ruppersberger,Anthony_G._Brown
Dutch_Ruppersberger,Anthony_G._Brown
Dutch_Ruppersberger,Anthony_G._Brown
Dutch_Ruppersberger,Anthony_G._Brown
Dutch_Ruppersberger,Stephanie_Murphy
Dutch_Ruppersberger,Jerry_Nadler
Juan_Vargas,Judy_Chu
Juan_Vargas,Tim_Walz
Juan_Vargas,Elijah_Cummings
Juan_Vargas,Lois_Frankel
Juan_Vargas,Juan_Vargas
Juan_Vargas,Ted_Deutch
Cheri_Bustos,Terri_Sewell
Cheri_Bustos,Hakeem_Jeffries
Cheri_Bustos,Debbie_Dingell
Cheri_Bustos,John_Yarmuth
Cheri_Bustos,Dave_Loebsack
Cheri_Bustos,John_Sarbanes
Cheri_Bustos,Jackie_Speier
Cheri_Bustos,David_Cicilline
Cheri_Bustos,Ann_McLane_Kuster
Cheri_Bustos,Frank_Pallone
Cheri_Bustos,Marc_Veasey
Cheri_Bustos,Carolyn_Maloney
Cheri_Bustos,Ed_Perlmutter
Cheri_Bustos,Diana_DeGette
Judy_Chu,Lucille_Roybal-Allard
Judy_Chu,Bill_Pascrell
Judy_Chu,Grace_Meng
Judy_Chu,Pramila_Jayapal
Judy_Chu,Ann_McLane_Kuster
Judy_Chu,Nanette_Barragán
Judy_Chu,Norma_Torres
Judy_Chu,Nancy_Pelosi
Judy_Chu,Tulsi_Gabbard
Judy_Chu,Jan_Schakowsky
Steve_King,Steve_King
Steve_King,Paul_Gosar
Steve_King,Steve_King
Don_Beyer,Don_Beyer
Don_Beyer,Don_Beyer
Don_Beyer,Ted_Deutch
Don_Beyer,Steny_Hoyer
Don_Beyer,Don_Beyer
Don_Beyer,Nancy_Pelosi
Don_Beyer,Steny_Hoyer
Don_Beyer,Gwen_Moore
Don_Beyer,Don_Beyer
Don_Beyer,Don_Beyer
Don_Beyer,John_B._Larson
Don_Beyer,Elijah_Cummings
Don_Beyer,Don_Beyer
Don_Beyer,Hakeem_Jeffries
Don_Beyer,Don_Beyer
Don_Beyer,Joaquín_Castro
Don_Beyer,Diana_DeGette
Don_Beyer,Don_Beyer
Don_Beyer,Don_Beyer
Don_Beyer,Don_Beyer
Don_Beyer,John_Yarmuth
Don_Beyer,Don_Beyer
Don_Beyer,Mark_Pocan
Don_Beyer,Don_Beyer
Don_Beyer,Marcia_Fudge
Don_Beyer,Don_Beyer
Don_Beyer,Joyce_Beatty
Don_Beyer,Don_Beyer
Don_Beyer,Hank_Johnson
Don_Beyer,Don_Beyer
Don_Beyer,Don_Beyer
Don_Beyer,Mike_Doyle_(American_politician)
Don_Beyer,Eddie_Bernice_Johnson
Don_Beyer,Bobby_Rush
Don_Beyer,Don_Beyer
Don_Beyer,Don_Beyer
Don_Beyer,Don_Beyer
Don_Beyer,Don_Beyer
Don_Beyer,Jerry_Nadler
Don_Beyer,Gregory_Meeks
Don_Beyer,Don_Beyer
Don_Beyer,Don_Beyer
Don_Beyer,Lloyd_Doggett
Don_Beyer,Barbara_Lee
Jeff_Fortenberry,Paul_Ryan
Elijah_Cummings,Dutch_Ruppersberger
Elijah_Cummings,Steny_Hoyer
Elijah_Cummings,John_Lewis_(civil_rights_leader)
Elijah_Cummings,Lloyd_Doggett
Elijah_Cummings,Gerry_Connolly
Elijah_Cummings,Alma_Adams
Elijah_Cummings,Anthony_G._Brown
Elijah_Cummings,Anthony_G._Brown
Elijah_Cummings,Anthony_G._Brown
Elijah_Cummings,Anthony_G._Brown
Rodney_Davis_(politician),Paul_Ryan
Rodney_Davis_(politician),Adam_Kinzinger
Rodney_Davis_(politician),Paul_Ryan
Rodney_Davis_(politician),Darin_LaHood
Al_Green_(politician),Al_Green_(politician)
Al_Green_(politician),Al_Green_(politician)
Al_Green_(politician),Al_Green_(politician)
Al_Green_(politician),Al_Green_(politician)
Al_Green_(politician),Al_Green_(politician)
Ted_Budd,Paul_Ryan
Ted_Budd,Alma_Adams
Ted_Budd,Alma_Adams
Ted_Budd,Alma_Adams
Tom_Marino,Tom_Marino
Tom_Marino,David_Cicilline
Jackie_Walorski,Raul_Ruiz_(politician)
Mark_Meadows_(North_Carolina_politician),Jim_Jordan_(American_politician)
Mark_Meadows_(North_Carolina_politician),Jim_Jordan_(American_politician)
Mark_Meadows_(North_Carolina_politician),Jim_Jordan_(American_politician)
Mark_Meadows_(North_Carolina_politician),Bob_Goodlatte
Mark_Meadows_(North_Carolina_politician),Jim_Jordan_(American_politician)
Mark_Meadows_(North_Carolina_politician),Jim_Jordan_(American_politician)
Mark_Meadows_(North_Carolina_politician),Jim_Jordan_(American_politician)
Mark_Meadows_(North_Carolina_politician),Jodey_Arrington
Mark_Meadows_(North_Carolina_politician),Jim_Jordan_(American_politician)
Mark_Meadows_(North_Carolina_politician),Jody_Hice
Mark_Meadows_(North_Carolina_politician),Jody_Hice
Mark_Meadows_(North_Carolina_politician),Joaquín_Castro
Mark_Meadows_(North_Carolina_politician),Lee_Zeldin
Mark_Meadows_(North_Carolina_politician),Andy_Biggs
Mark_Meadows_(North_Carolina_politician),Jim_Jordan_(American_politician)
Mark_Meadows_(North_Carolina_politician),Warren_Davidson
Mark_Meadows_(North_Carolina_politician),Rod_Blum
Mark_Meadows_(North_Carolina_politician),Jim_Jordan_(American_politician)
Mark_Meadows_(North_Carolina_politician),Andy_Biggs
Mark_Meadows_(North_Carolina_politician),Jim_Jordan_(American_politician)
Mark_Meadows_(North_Carolina_politician),Jody_Hice
Mark_Meadows_(North_Carolina_politician),Andy_Biggs
Mark_Meadows_(North_Carolina_politician),Jim_Jordan_(American_politician)
Jeb_Hensarling,Paul_Ryan
Gregory_Meeks,Nancy_Pelosi
Gregory_Meeks,Mike_Doyle_(American_politician)
Gregory_Meeks,Eric_Swalwell
Gregory_Meeks,Marc_Veasey
Gregory_Meeks,Adam_Schiff
Gregory_Meeks,Eric_Swalwell
Gregory_Meeks,Eric_Swalwell
Danny_K._Davis,John_B._Larson
Danny_K._Davis,Richard_Neal
Danny_K._Davis,Lloyd_Doggett
Danny_K._Davis,John_B._Larson
Danny_K._Davis,Bobby_Rush
Danny_K._Davis,Gwen_Moore
Danny_K._Davis,John_B._Larson
Danny_K._Davis,Bobby_Rush
John_B._Larson,Joe_Kennedy_III
John_B._Larson,Richard_Neal
John_B._Larson,Ann_McLane_Kuster
Tim_Walberg,Tim_Ryan_(Ohio_politician)
Tim_Walberg,Fred_Upton
Tim_Walberg,Fred_Upton
Tim_Walberg,Debbie_Dingell
Bobby_Rush,Ralph_Abraham_(politician)
David_Rouzer,Steve_Scalise
David_Rouzer,Paul_Ryan
Bill_Posey,Bill_Posey
Bill_Posey,Ileana_Ros-Lehtinen
Bill_Posey,Marsha_Blackburn
Andy_Barr_(American_politician),Paul_Ryan
Andy_Barr_(American_politician),Steve_Scalise
Andy_Barr_(American_politician),Blaine_Luetkemeyer
Andy_Barr_(American_politician),Steve_Scalise
David_Valadao,Sean_Duffy
David_Valadao,Jimmy_Panetta
Jimmy_Panetta,Grace_Meng
Jimmy_Panetta,Anna_Eshoo
Raja_Krishnamoorthi,Raja_Krishnamoorthi
Raja_Krishnamoorthi,Raja_Krishnamoorthi
Raja_Krishnamoorthi,Elijah_Cummings
Raja_Krishnamoorthi,Raja_Krishnamoorthi
Raja_Krishnamoorthi,Raja_Krishnamoorthi
Raja_Krishnamoorthi,Raja_Krishnamoorthi
Raja_Krishnamoorthi,Raja_Krishnamoorthi
Raja_Krishnamoorthi,Darin_LaHood
Raja_Krishnamoorthi,Raja_Krishnamoorthi
Raja_Krishnamoorthi,Raja_Krishnamoorthi
Raja_Krishnamoorthi,Raja_Krishnamoorthi
Raja_Krishnamoorthi,Raja_Krishnamoorthi
Raja_Krishnamoorthi,John_Lewis_(civil_rights_leader)
Raja_Krishnamoorthi,Raja_Krishnamoorthi
Raja_Krishnamoorthi,Donald_Norcross
Raja_Krishnamoorthi,Bobby_Rush
Raja_Krishnamoorthi,Don_Beyer
Raja_Krishnamoorthi,Don_Beyer
Raja_Krishnamoorthi,Brad_Schneider
Daniel_Webster_(Florida_politician),Jim_Renacci
Daniel_Webster_(Florida_politician),Dan_Lipinski
Daniel_Webster_(Florida_politician),Ted_Poe
Daniel_Webster_(Florida_politician),Steve_King
John_Conyers,Pramila_Jayapal
John_Conyers,Pramila_Jayapal
John_Conyers,Rick_Nolan
John_Conyers,Raúl_Grijalva
John_Conyers,Nancy_Pelosi
John_Conyers,Ro_Khanna
John_Conyers,Rick_Nolan
John_Conyers,Alma_Adams
John_Conyers,Eric_Swalwell
John_Conyers,Pete_Aguilar
John_Conyers,Salud_Carbajal
John_Conyers,Nancy_Pelosi
John_Conyers,Don_Beyer
John_Conyers,Don_Beyer
John_Conyers,Don_Beyer
John_Conyers,Robin_Kelly
John_Conyers,Nancy_Pelosi
John_Conyers,Mike_Thompson_(California_politician)
Carolyn_Maloney,Yvette_Clarke
Carolyn_Maloney,Jackie_Speier
Carolyn_Maloney,Kevin_Brady
Carolyn_Maloney,Karen_Bass
Carolyn_Maloney,Terri_Sewell
Chellie_Pingree,Don_Young
Chellie_Pingree,Jan_Schakowsky
Gene_Green,Joaquín_Castro
Gene_Green,Steny_Hoyer
Gene_Green,Debbie_Dingell
Gene_Green,John_Yarmuth
Gene_Green,Joaquín_Castro
Gene_Green,Mike_Doyle_(American_politician)
Gene_Green,Lloyd_Doggett
Gene_Green,Diana_DeGette
Gene_Green,Lloyd_Doggett
Gene_Green,Richard_Neal
Gene_Green,Gene_Green
Gene_Green,Frank_Pallone
Gene_Green,John_Lewis_(civil_rights_leader)
Gene_Green,Gene_Green
Gene_Green,Cheri_Bustos
Gene_Green,Judy_Chu
Mike_Gallagher_(American_politician),Paul_Ryan
Mike_Gallagher_(American_politician),Paul_Ryan
Andy_Harris_(politician),Steve_Scalise
Andy_Harris_(politician),John_Conyers
Andy_Harris_(politician),Paul_Ryan
Andy_Harris_(politician),Paul_Ryan
Andy_Harris_(politician),Paul_Ryan
Andy_Harris_(politician),Kevin_McCarthy_(U.S._Representative)
Andy_Harris_(politician),Kevin_McCarthy_(U.S._Representative)
Andy_Harris_(politician),Paul_Ryan
Jack_Bergman,Steve_Scalise
Jack_Bergman,Paul_Ryan
Jack_Bergman,Bill_Huizenga
Jack_Bergman,Paul_Ryan
Jack_Bergman,Paul_Ryan
Jack_Bergman,Mike_Johnson_(Louisiana_politician)
Jack_Bergman,Steve_Scalise
Jack_Bergman,John_Moolenaar
Jack_Bergman,Cathy_McMorris_Rodgers
Jack_Bergman,Cathy_McMorris_Rodgers
Jack_Bergman,Steve_Scalise
Steve_Womack,Paul_Ryan
Steve_Womack,Paul_Ryan
Val_Demings,John_Lewis_(civil_rights_leader)
Val_Demings,Val_Demings
Val_Demings,Jamie_Raskin
Val_Demings,Jan_Schakowsky
Val_Demings,Pramila_Jayapal
Val_Demings,Val_Demings
Val_Demings,Gwen_Moore
Val_Demings,Carolyn_Maloney
Val_Demings,John_Lewis_(civil_rights_leader)
Val_Demings,Val_Demings
Val_Demings,Val_Demings
Val_Demings,Val_Demings
Val_Demings,Val_Demings
Val_Demings,Val_Demings
Brad_Schneider,Brad_Schneider
Brad_Schneider,Ted_Deutch
Brad_Schneider,Bobby_Rush
Brad_Schneider,Suzan_DelBene
Brad_Schneider,Ileana_Ros-Lehtinen
Barry_Loudermilk,Tom_Graves
John_Garamendi,Mike_Thompson_(California_politician)
John_Garamendi,Mike_Thompson_(California_politician)
John_Garamendi,Ted_Lieu
Marcy_Kaptur,Terri_Sewell
Marcy_Kaptur,Elijah_Cummings
Marcy_Kaptur,Elijah_Cummings
Marcy_Kaptur,Cheri_Bustos
Marcy_Kaptur,Nancy_Pelosi
Marcy_Kaptur,Bobby_Scott_(politician)
Marcy_Kaptur,Chellie_Pingree
Marcy_Kaptur,Cheri_Bustos
Marcy_Kaptur,Joyce_Beatty
Marcy_Kaptur,Adam_Schiff
Marcy_Kaptur,Eliot_Engel
Marcy_Kaptur,Debbie_Dingell
Jaime_Herrera_Beutler,Cathy_McMorris_Rodgers
Jan_Schakowsky,Mike_Quigley_(politician)
Jan_Schakowsky,Hakeem_Jeffries
Jan_Schakowsky,Joe_Kennedy_III
Jan_Schakowsky,Joaquín_Castro
Jan_Schakowsky,Diana_DeGette
Jan_Schakowsky,Kevin_Brady
Jan_Schakowsky,Raúl_Grijalva
Jan_Schakowsky,Mark_Pocan
Jan_Schakowsky,Mike_Doyle_(American_politician)
Jan_Schakowsky,John_Sarbanes
Jan_Schakowsky,Sheila_Jackson_Lee
Jan_Schakowsky,Chellie_Pingree
Jan_Schakowsky,Robin_Kelly
Jan_Schakowsky,Lois_Frankel
Jan_Schakowsky,Brenda_Lawrence
Jan_Schakowsky,Ann_McLane_Kuster
Jan_Schakowsky,Nancy_Pelosi
Jan_Schakowsky,Sheila_Jackson_Lee
Jan_Schakowsky,Raúl_Grijalva
Jan_Schakowsky,Bobby_Rush
Jan_Schakowsky,Pramila_Jayapal
Jan_Schakowsky,Bobby_Rush
Jan_Schakowsky,Marcy_Kaptur
Jan_Schakowsky,Richard_Neal
Jan_Schakowsky,Mike_Doyle_(American_politician)
Jan_Schakowsky,Lloyd_Doggett
Jan_Schakowsky,Steny_Hoyer
Jan_Schakowsky,Bobby_Rush
Jan_Schakowsky,Nancy_Pelosi
Jan_Schakowsky,Frank_Pallone
Blaine_Luetkemeyer,Tom_Graves
Blaine_Luetkemeyer,Paul_Ryan
Bobby_Rush,Lloyd_Doggett
Bobby_Rush,Brad_Schneider
Bobby_Rush,Jan_Schakowsky
David_Price_(American_politician),Adam_Schiff
David_Price_(American_politician),Mike_Quigley_(politician)
David_Price_(American_politician),John_Sarbanes
David_Price_(American_politician),Alma_Adams
David_Price_(American_politician),Brad_Schneider
David_Price_(American_politician),Nancy_Pelosi
David_Price_(American_politician),Nancy_Pelosi
David_Price_(American_politician),Nancy_Pelosi
Erik_Paulsen,Steve_Scalise
Erik_Paulsen,Kevin_Brady
Erik_Paulsen,Paul_Ryan
Erik_Paulsen,Kevin_Brady
Erik_Paulsen,Chuck_Fleischmann
Erik_Paulsen,Steve_Scalise
Erik_Paulsen,Kevin_Brady
Erik_Paulsen,Carlos_Curbelo
Erik_Paulsen,Kevin_Brady
Erik_Paulsen,Cathy_McMorris_Rodgers
Erik_Paulsen,Steve_Scalise
Erik_Paulsen,Cathy_McMorris_Rodgers
Erik_Paulsen,Lou_Barletta
Erik_Paulsen,Ann_Wagner
Doug_LaMalfa,Steve_Scalise
Doug_LaMalfa,Steve_Scalise
Doug_LaMalfa,Ileana_Ros-Lehtinen
Mike_Bost,Steve_Scalise
Mike_Bost,Rodney_Davis_(politician)
Mike_Bost,Rodney_Davis_(politician)
French_Hill_(politician),Steve_Womack
Joaquín_Castro,Gregory_Meeks
Joaquín_Castro,Eddie_Bernice_Johnson
Joaquín_Castro,Seth_Moulton
Joaquín_Castro,Joaquín_Castro
Joaquín_Castro,Jimmy_Gomez
Joaquín_Castro,Adam_Schiff
Joaquín_Castro,Ruben_Gallego
Joaquín_Castro,Joaquín_Castro
Joaquín_Castro,Joe_Kennedy_III
Joaquín_Castro,Steny_Hoyer
Joaquín_Castro,Joaquín_Castro
Joaquín_Castro,Joaquín_Castro
Bill_Johnson_(Ohio_politician),Steve_Scalise
Bill_Johnson_(Ohio_politician),Tim_Ryan_(Ohio_politician)
Mike_Kelly_(Pennsylvania_politician),Paul_Ryan
Mike_Kelly_(Pennsylvania_politician),Cathy_McMorris_Rodgers
Tom_Rice,Paul_Ryan
Steve_Scalise,Greg_Walden
Steve_Scalise,Neal_Dunn
Steve_Scalise,Marsha_Blackburn
Steve_Scalise,Cathy_McMorris_Rodgers
Dennis_Ross_(politician),Steve_Scalise
Dennis_Ross_(politician),Mike_Rogers_(Alabama_politician)
Dennis_Ross_(politician),Cathy_McMorris_Rodgers
Dennis_Ross_(politician),Tom_Graves
Dennis_Ross_(politician),Dennis_Ross_(politician)
Steve_Stivers,Steve_Scalise
Al_Lawson,Alma_Adams
Al_Lawson,Alma_Adams
Al_Lawson,G._K._Butterfield
Al_Lawson,Nancy_Pelosi
Al_Lawson,Nancy_Pelosi
Al_Lawson,Frederica_Wilson
Al_Lawson,Raja_Krishnamoorthi
Mike_Turner,Tom_Cole
Mike_Turner,Frank_LoBiondo
Mike_Turner,Niki_Tsongas
Mike_Turner,Paul_Ryan
Mike_Turner,David_Joyce_(politician)
Mike_Turner,Austin_Scott_(politician)
Mike_Turner,Niki_Tsongas
Mike_Turner,Joaquín_Castro
Mike_Turner,Elizabeth_Esty
Mike_Turner,Paul_Tonko
Dave_Loebsack,Bob_Latta
Dave_Loebsack,Ryan_Costello
John_Culberson,Steve_Scalise
John_Culberson,Paul_Ryan
John_Culberson,Kevin_Brady
John_Culberson,Gene_Green
John_Culberson,Steve_Scalise
John_Culberson,Steve_Scalise
John_Culberson,Paul_Ryan
John_Culberson,Kevin_Brady
John_Culberson,Steve_Scalise
John_Culberson,Cathy_McMorris_Rodgers
John_Culberson,Gene_Green
John_Culberson,Cathy_McMorris_Rodgers
John_Culberson,Paul_Ryan
John_Culberson,Gene_Green
John_Culberson,Paul_Ryan
Jackie_Speier,Lois_Frankel
Donald_McEachin,John_Yarmuth
Donald_McEachin,Anna_Eshoo
Donald_McEachin,Hank_Johnson
Donald_McEachin,Steny_Hoyer
Donald_McEachin,Raúl_Grijalva
Donald_McEachin,Barbara_Lee
Denny_Heck,Elijah_Cummings
Denny_Heck,Derek_Kilmer
Denny_Heck,Marc_Veasey
Denny_Heck,Frank_Pallone
Denny_Heck,Cheri_Bustos
Denny_Heck,Bobby_Scott_(politician)
Denny_Heck,Dan_Kildee
Blake_Farenthold,Paul_Ryan
Lee_Zeldin,Ileana_Ros-Lehtinen
Lee_Zeldin,Jody_Hice
Lee_Zeldin,Steve_Scalise
Ken_Calvert,George_Holding
Ken_Calvert,Paul_Ryan
Ken_Calvert,Cathy_McMorris_Rodgers
Ken_Calvert,Susan_Brooks
Ken_Calvert,Mimi_Walters
Tom_Reed_(politician),Diana_DeGette
Tom_Reed_(politician),Tom_Reed_(politician)
Tom_Reed_(politician),Eliot_Engel
Tom_Reed_(politician),John_Garamendi
Richard_Neal,Frank_Pallone
Richard_Neal,Jim_McGovern_(American_politician)
Ro_Khanna,Barbara_Lee
Ro_Khanna,Mark_Pocan
Ro_Khanna,Pramila_Jayapal
Ro_Khanna,Lloyd_Doggett
Ro_Khanna,Mark_Pocan
Ro_Khanna,Nancy_Pelosi
Ro_Khanna,Nancy_Pelosi
Ro_Khanna,Rosa_DeLauro
Ro_Khanna,Ro_Khanna
Ro_Khanna,Joe_Kennedy_III
Ro_Khanna,Barbara_Lee
Ro_Khanna,Nancy_Pelosi
Ro_Khanna,Mark_Pocan
Ro_Khanna,John_Ratcliffe_(American_politician)
Ro_Khanna,Debbie_Dingell
Ro_Khanna,Barbara_Lee
Ro_Khanna,Steny_Hoyer
Ro_Khanna,Mark_Pocan
Ro_Khanna,Adam_Smith_(politician)
Ted_Yoho,Ted_Lieu
Ted_Yoho,Steve_Scalise
Katherine_Clark,Elijah_Cummings
Katherine_Clark,Hakeem_Jeffries
Katherine_Clark,Mark_Pocan
Katherine_Clark,Mike_Doyle_(American_politician)
Katherine_Clark,Jerry_Nadler
Katherine_Clark,Mike_Quigley_(politician)
Katherine_Clark,Karen_Bass
Katherine_Clark,John_Sarbanes
Katherine_Clark,Dina_Titus
Katherine_Clark,Terri_Sewell
Katherine_Clark,Mark_Pocan
Katherine_Clark,Elijah_Cummings
Katherine_Clark,John_Sarbanes
Grace_Napolitano,Hakeem_Jeffries
Grace_Napolitano,Joaquín_Castro
Grace_Napolitano,John_Yarmuth
Grace_Napolitano,Hank_Johnson
Grace_Napolitano,Raul_Ruiz_(politician)
Grace_Napolitano,John_Sarbanes
Grace_Napolitano,Pramila_Jayapal
Grace_Napolitano,Nancy_Pelosi
Grace_Napolitano,Raúl_Grijalva
Grace_Napolitano,Rosa_DeLauro
Grace_Napolitano,Eric_Swalwell
Grace_Napolitano,Marc_Veasey
Grace_Napolitano,Frank_Pallone
Grace_Napolitano,Lucille_Roybal-Allard
Grace_Napolitano,Lucille_Roybal-Allard
Grace_Napolitano,Lucille_Roybal-Allard
Grace_Napolitano,Cheri_Bustos
Grace_Napolitano,Stephanie_Murphy
Grace_Napolitano,Judy_Chu
Grace_Napolitano,Bobby_Scott_(politician)
Grace_Napolitano,Gwen_Moore
Grace_Napolitano,Dan_Kildee
Grace_Napolitano,Adam_Schiff
Grace_Napolitano,Ruben_Gallego
Grace_Napolitano,Debbie_Dingell
Grace_Napolitano,Jerry_Nadler
Grace_Napolitano,Nancy_Pelosi
Grace_Napolitano,Anthony_G._Brown
Grace_Napolitano,Lucille_Roybal-Allard
Grace_Napolitano,Pramila_Jayapal
Grace_Napolitano,Nancy_Pelosi
Grace_Napolitano,Juan_Vargas
Grace_Napolitano,Frank_Pallone
Grace_Napolitano,Elijah_Cummings
Grace_Napolitano,Val_Demings
Grace_Napolitano,Nancy_Pelosi
Grace_Napolitano,Joaquín_Castro
Grace_Napolitano,Jerry_Nadler
Grace_Napolitano,Steny_Hoyer
Grace_Napolitano,Jimmy_Gomez
Grace_Napolitano,John_Katko
Grace_Napolitano,John_Katko
Kay_Granger,Kevin_Brady
Kay_Granger,Cathy_McMorris_Rodgers
Kay_Granger,Ken_Calvert
Kay_Granger,Steve_Scalise
Kay_Granger,Cathy_McMorris_Rodgers
Kay_Granger,John_Carter_(Texas_politician)
Kay_Granger,Mike_Gallagher_(American_politician)
Kay_Granger,John_Culberson
Kay_Granger,Martha_Roby
Kay_Granger,Steve_Scalise
Kay_Granger,Will_Hurd
Kay_Granger,Paul_Ryan
Kay_Granger,Martha_Roby
Kay_Granger,Kevin_McCarthy_(U.S._Representative)
Kay_Granger,Martha_McSally
Kay_Granger,Kevin_McCarthy_(U.S._Representative)
Kay_Granger,Steve_Scalise
Kay_Granger,Paul_Ryan
Kay_Granger,John_Rutherford_(Florida_politician)
Kay_Granger,Paul_Ryan
Kay_Granger,Ted_Deutch
Brad_Wenstrup,Steve_Scalise
Brad_Wenstrup,Paul_Ryan
Brad_Wenstrup,Paul_Ryan
Brad_Wenstrup,Tom_Graves
Brad_Wenstrup,Steve_Scalise
Pete_Aguilar,Steny_Hoyer
Pete_Aguilar,Steny_Hoyer
Albio_Sires,Bill_Pascrell
Albio_Sires,Frank_Pallone
Albio_Sires,Bill_Pascrell
Albio_Sires,Jerry_Nadler
Brenda_Lawrence,Gwen_Moore
Brenda_Lawrence,Elijah_Cummings
Brenda_Lawrence,Diana_DeGette
Brenda_Lawrence,Kevin_Brady
Brenda_Lawrence,John_Yarmuth
Brenda_Lawrence,Lois_Frankel
Brenda_Lawrence,Lois_Frankel
Brenda_Lawrence,Joyce_Beatty
Brenda_Lawrence,Mike_Doyle_(American_politician)
Brenda_Lawrence,Barbara_Lee
Brenda_Lawrence,Lois_Frankel
Brenda_Lawrence,Kathy_Castor
Brenda_Lawrence,Doris_Matsui
